New,dl_bler,ul_bler,conn_avg,conn_max,interx2in_succ_rate,interx2out_succ_rate,intraenb_succ_rate,dl_prb,ul_prb,reconfig_succ_rate
1004_0-20210906-8,12.5841840833725,35.5513971774875,23.6942745969983,41.0,97.8742249778565,99.7252747252747,99.3303571428572,30.4085917496444,24.1184210526316,98.1363996827914
1004_0-20210906-9,12.7262703719268,33.2609592120458,22.3244444444444,43.0,98.3277591973244,99.9158957106813,99.7757847533632,26.1592613636364,22.9509090909091,97.8886168910649
1004_0-20210906-10,11.4394812914437,24.8021851919655,22.2373540856031,39.0,98.1707317073171,100.0,99.8299319727891,22.6105689900427,25.3441109530583,97.8054862842893
1004_0-20210906-11,9.94519060203454,19.845970070161,22.8971650917176,37.0,98.9130434782609,100.0,100.0,35.1832574679943,28.6709530583215,97.8903683209407
1004_0-20210906-12,9.42128983745797,20.6257127874423,22.63,40.0,97.940074906367,100.0,100.0,29.7664580369844,31.2246941678521,98.5628553379659
1004_0-20210906-13,10.9162499228568,25.2419804047149,21.50305725403,38.0,97.8784956605593,,99.7762863534676,29.2968563300142,28.942560455192,98.0766096169519
1004_0-20210906-14,11.095765443322,29.2007687716113,22.0483333333333,37.0,97.9437229437229,100.0,99.4296577946768,35.2435277382646,30.0742247510669,97.6291411524572
1004_0-20210906-15,11.9647247291703,28.5017451423094,24.8615897720956,37.0,97.4402730375427,99.8272884283247,99.8095238095238,37.8830725462304,34.7623755334282,98.2358528972724
1004_0-20210906-16,10.5163261308958,28.8367227276001,22.0111172873819,39.0,98.5770750988142,100.0,100.0,33.5020056899004,24.560426742532,98.3004552352049
1004_0-20210906-17,11.417890638825,28.6501903961753,23.48,40.0,97.7970102281668,99.6779388083736,99.4274809160305,29.6451278409091,30.4478551136364,98.0134303301623
1004_0-20210906-18,12.0433606286677,28.2275866634494,26.8037798777098,44.0,97.6988823142669,99.9322033898305,100.0,40.4694167852063,38.2209672830725,98.2871226124461
1004_0-20210906-19,12.5549766966839,29.1940217134889,27.7070594774875,47.0,97.10544452102,99.9283667621776,99.8392282958199,37.702560455192,38.8561024182077,98.1887401938164
1004_0-20210906-20,12.1207546335695,23.8328057446414,28.22,43.0,96.1085972850679,99.9116607773852,99.746192893401,49.0274253200569,39.3423897581792,96.5984621399713
1004_0-20210906-21,9.96795689013186,19.7410498904207,29.1267370761534,42.0,97.9843225083987,99.8806682577566,100.0,51.0824039829303,39.6535988620199,99.0814599951656
1004_0-20210906-22,9.40448663390633,20.1058001646448,30.5411111111111,46.0,97.7961432506887,100.0,99.6539792387543,44.7491891891892,36.5300142247511,98.5259082787373
1004_0-20210906-23,8.21653409644909,13.9709240255082,31.6286826014453,46.0,97.6580796252927,100.0,99.5192307692308,33.8069274537696,30.5860881934566,99.5670995670996
1004_0-20210907-0,8.16522123080516,14.8320034357535,28.846025569761,48.0,97.7777777777778,100.0,100.0,32.5328733997155,26.6043954480797,99.7100188487748
1004_0-20210907-1,9.40626467648175,12.5960798841305,22.4544444444444,35.0,97.972972972973,100.0,100.0,22.5199573863636,20.3747443181818,99.5141564751215
1004_0-20210907-2,15.0612326513776,13.8313467482534,17.0516953863257,31.0,99.0825688073395,,,,,
1004_0-20210907-3,13.9075673467709,13.753040511077,18.6716666666667,32.0,98.1481481481482,100.0,100.0,14.9127880512091,13.6046514935989,99.7533401849949
1004_0-20210907-4,16.6174768085252,13.3470149791379,15.7861111111111,29.0,100.0,94.1860465116279,100.0,11.7397439544808,7.12133712660029,99.8021543196307
1004_0-20210907-5,15.9095228918896,14.3749656316734,15.9605336297943,29.0,99.0825688073395,99.5327102803738,98.8505747126437,18.3610953058322,9.3977240398293,99.9074930619797
1004_0-20210907-6,14.9773050464974,22.7056803620054,20.0566981656476,34.0,97.557003257329,99.6357012750455,98.7878787878788,34.3808961593172,14.9640113798009,99.9463327370304
1004_0-20210907-7,10.8962721998311,25.6113507171926,22.6672222222222,39.0,98.3050847457627,99.6341463414634,99.6124031007752,37.1579516358464,17.9366998577525,98.6203615604187
1004_0-20210907-8,11.9361125943871,29.6786582020535,,,97.8821362799263,100.0,99.4169096209913,33.7889900426743,22.6494167852063,97.6073877151252
1004_0-20210907-9,9.63008925176941,22.734335866833,20.7932184546971,34.0,97.7272727272727,100.0,100.0,34.0525284090909,24.4873721590909,
1004_0-20210907-10,10.3290766842008,24.7366164203602,21.5044444444444,32.0,98.6531986531987,100.0,100.0,25.4849075391181,27.043399715505,97.6607173800035
1004_0-20210907-11,9.40586505109369,21.7951455325291,18.1945525291829,33.0,98.7164527421237,100.0,,21.2803982930299,20.4559174964438,98.5246735628286
1004_0-20210907-12,9.77053717108525,20.6863579182364,17.2011111111111,28.0,97.4587039390089,99.737876802097,100.0,23.7444381223329,21.5518065433855,98.6707566462168
1004_0-20210907-13,11.1924349843931,24.5879014708613,19.4452473596442,33.0,98.329853862213,99.8945147679325,99.7289972899729,28.1650497866287,25.7135988620199,97.6089755379805
1004_0-20210907-14,11.4002549980941,26.7184512283161,19.6533333333333,34.0,98.1132075471698,99.9126637554585,,23.0064722617354,20.8431721194879,97.3385264524505
1004_0-20210907-15,10.957175129886,26.2446727962799,22.6259032795998,38.0,98.2222222222222,99.9123575810692,99.7524752475248,43.9839402560455,28.9215078236131,97.2052401746725
1004_0-20210907-16,11.5881299518582,29.6800941453173,25.5241801000556,43.0,97.2861842105263,99.8329156223893,100.0,40.8248790896159,31.783186344239,97.6004872107186
1004_0-20210907-17,12.5985762851725,31.2537860506998,26.863813229572,42.0,97.7761836441894,100.0,99.6478873239437,34.9559232954545,34.5766335227273,96.9704343594111
1004_0-20210907-18,12.4298874982572,27.0186978646245,25.4988888888889,39.0,96.7330677290837,99.7601918465228,100.0,34.213613086771,37.9912375533428,97.2042190875588
1004_0-20210907-19,11.0736300814849,25.9006214451902,29.2340188993886,50.0,97.6461038961039,99.9191592562652,99.8050682261209,45.4018492176387,41.5265718349929,97.4424227000891
1004_0-20210907-20,10.8203049396787,23.5073816723437,30.982212340189,47.0,97.4935177182368,100.0,99.5073891625616,46.6292603129445,39.2273684210526,97.1838331160365
1004_0-20210907-21,10.0513844836295,20.5628107992919,27.8961111111111,46.0,97.610513739546,100.0,100.0,43.2976386913229,31.1898577524893,98.5887941875087
1004_0-20210907-22,9.66347941973368,17.5007576826091,29.2556976097832,46.0,98.0834272829763,100.0,100.0,50.0478947368421,36.5625889046942,98.9144736842105
1004_0-20210907-23,8.40103843687922,15.962718291237,27.1305555555556,45.0,98.8066825775656,99.5348837209302,99.5575221238938,40.7586913229019,27.6348221906117,99.0993695586911
1004_0-20210908-0,8.28228693726027,15.666916851906,,,97.2093023255814,100.0,100.0,42.2259534883721,30.7608527131783,99.5667244367418
1004_0-20210908-1,5.12199002885055,14.0654145932958,16.27,30.0,,,98.4615384615385,,,
1004_0-20210908-2,7.89875611613422,16.2961290159564,,,98.8372093023256,100.0,,,,99.9776735878544
1004_0-20210908-3,6.7173153321678,19.0968608265596,14.1505555555556,28.0,98.8235294117647,100.0,100.0,14.782560455192,7.28812233285918,100.248756218905
1004_0-20210908-4,7.28986893774543,21.7492002132765,13.6609227348527,24.0,100.0,100.0,100.0,9.30802275960171,5.1473826458037,99.5005675368899
1004_0-20210908-5,8.06545106291821,20.904799920989,14.9161111111111,25.0,96.3350785340314,100.0,100.0,10.0503413940256,5.74724039829303,99.8823806163256
1004_0-20210908-6,11.5513608719142,26.3171494533431,18.7937743190662,35.0,97.2170686456401,99.8109640831758,99.4285714285714,19.6508677098151,11.3283214793741,99.2260061919505
1004_0-20210908-7,13.1377310533287,35.1555190110295,18.4577777777778,33.0,97.2565157750343,100.0,100.0,25.2103413940256,15.6704125177809,97.849095254353
1004_0-20210908-8,12.772127291212,36.1204674793502,23.4068927181768,44.0,98.0304386750224,99.9090909090909,100.0,31.5146230440967,21.397027027027,98.1623277182236
1004_0-20210908-9,12.0362848336719,29.0859280597664,21.9455252918288,35.0,97.7842003853565,99.7107039537126,100.0,25.2646448863636,24.1760511363636,97.4641002138711
1004_0-20210908-10,13.2336682519392,31.9975901163232,18.9416342412451,37.0,97.5510204081633,99.7830802603037,100.0,24.7098435277383,22.0460739687055,98.5147649834003
1004_0-20210908-11,11.1961115472141,25.384260649117,18.6555555555556,33.0,97.786333012512,100.0,100.0,26.8120625889047,23.8741394025605,98.2222989299275
1004_0-20210908-12,11.6700754634283,26.7146048089049,18.1567537520845,31.0,97.6392823418319,99.812382739212,99.792531120332,29.1322190611664,23.8011379800854,97.522723222242
1004_0-20210908-13,10.6340603259512,25.1669479691011,20.165,32.0,96.6970387243736,100.0,99.3975903614458,35.7225035561878,24.8728733997155,97.9148101942613
1004_0-20210908-14,11.9309638053905,29.105572463678,19.7242912729294,34.0,97.5257731958763,100.0,100.0,27.3107965860597,23.5098150782361,97.8334461746784
1004_0-20210908-15,11.2598438549382,27.8406198160526,22.6781545302946,36.0,97.0909090909091,99.9095840867993,99.3023255813954,23.8292460881935,28.1469559032717,97.1348923648753
1004_0-20210908-16,13.4789708876732,30.7227919297992,22.6655555555556,43.0,98.5556499575191,99.8272884283247,99.4094488188976,31.5649502133713,25.5297439544808,97.7993079584775
1004_0-20210908-17,,,,,,,,,,
1004_0-20210908-18,14.4420637581838,33.3154167469346,25.6025569760978,40.0,97.5217682518419,99.79035639413,99.8389694041868,34.399146514936,33.3763584637269,97.8237854370074
1004_0-20210908-19,13.4760675422697,32.7454259366183,30.1200667037243,51.0,96.734693877551,99.9296270232231,100.0,48.2646941678521,40.4827169274538,97.7905759162304
1004_0-20210908-20,13.3963074548274,32.7862581280886,25.9605555555556,43.0,97.4610974610975,100.0,99.8611111111111,41.7185490753912,35.1643243243243,98.1523423530814
1004_0-20210908-21,11.882623912741,27.6076002611626,28.6031128404669,43.0,97.48045178106,100.0,100.0,46.9284637268848,36.8936984352774,98.7398953875416
1004_0-20210908-22,12.2866667348379,27.4392999564622,27.1645358532518,44.0,97.0338983050848,99.8058252427185,99.8322147651007,39.9238549075391,32.6507254623044,98.9149363697254
1004_0-20210908-23,10.0282373835487,20.0507631414011,32.8827777777778,47.0,97.2136222910217,100.0,100.0,45.7665149359886,39.4853058321479,99.6304118268215
1004_0-20210909-0,9.11540865641519,18.041791832881,30.6753752084491,48.0,98.0263157894737,100.0,100.0,50.3869985775249,35.5730867709815,99.5834668375521
1004_0-20210909-1,8.08036843085395,17.1293005512385,23.6520289049472,37.0,97.5845410628019,100.0,100.0,26.1407386363636,16.5576846590909,99.6166666666667
1004_0-20210909-2,7.92222893859276,15.065605139213,18.32,31.0,97.3913043478261,100.0,100.0,22.6262731152205,10.3275533428165,99.4532921321607
1004_0-20210909-3,6.552501243663,12.6592166611974,18.9421901056142,42.0,97.7011494252874,100.0,100.0,12.6090753911807,16.3811379800854,99.9558498896247
1004_0-20210909-4,7.73611464787935,14.6070531170436,18.2705555555556,29.0,97.3214285714286,100.0,100.0,16.6258321479374,5.9925320056899,100.068555758684
1004_0-20210909-5,7.77536395907979,17.9676582152126,18.7377777777778,31.0,99.0740740740741,100.0,100.0,15.4574964438122,7.39409672830726,99.9791492910759
1004_0-20210909-6,10.5732078853047,21.853991195401,25.6342412451362,38.0,97.5,100.0,100.0,29.5738833570413,15.2269416785206,99.6599645180367
1004_0-20210909-7,13.2749134208196,27.887255317451,22.4880489160645,38.0,97.0548862115127,100.0,100.0,36.2964153627312,18.2302418207681,98.73078550275
1004_0-20210909-8,14.0218772961944,38.7124068528443,24.3438888888889,39.0,98.0525803310613,99.7053045186641,99.7613365155131,37.0297155049787,24.1674253200569,98.015873015873
1004_0-20210909-9,12.0935173137406,29.5577248349381,22.6620344635909,36.0,98.5880398671096,99.6638655462185,99.7619047619048,38.4583096590909,26.6118607954546,97.7417917099985
1004_0-20210909-10,12.4755701789199,28.8169607303138,21.3652028904947,35.0,97.3025048169557,100.0,99.0384615384616,30.5300995732575,22.8707539118065,98.4001406469761
1004_0-20210909-11,10.8892195256933,24.4289359354966,19.3211111111111,36.0,97.6580796252927,100.0,100.0,23.3860455192034,29.5634992887624,98.1692143618912
1004_0-20210909-12,13.6183820995976,34.2131332191559,15.1962201222902,26.0,98.1796116504854,99.8805256869773,100.0,,,97.7512710207274
1004_0-20210909-13,11.0633586879583,25.8312495472314,20.7370761534186,38.0,98.2591876208897,100.0,99.7448979591837,31.0646372688478,22.6838975817923,97.9214427632585
1004_0-20210909-14,11.6454003929515,27.7712932321407,21.1038888888889,34.0,97.5903614457831,100.0,99.7481108312343,23.3302560455192,24.303399715505,97.986469072165
1004_0-20210909-15,11.201703395139,27.4912814613422,21.4402445803224,37.0,96.9246031746032,99.8977505112475,100.0,36.3430583214794,38.9465718349929,97.7785091327958
1004_0-20210909-16,11.5887864121766,27.8394514228502,24.3411111111111,39.0,97.8243352135375,99.9183673469388,100.0,30.5483783783784,30.9785490753912,97.6262473540974
1004_0-20210909-17,12.552597660778,30.3125440831767,25.2301278488049,42.0,97.1863117870723,100.0,99.6825396825397,36.6689630681818,31.1904403409091,97.0772158781947
1004_0-20210909-18,13.8932206032484,35.6756198964438,28.9911061700945,49.0,96.969696969697,99.805321219987,99.8290598290598,45.6421052631579,37.6250213371266,97.1035085801727
1004_0-20210909-19,13.4757782590808,30.4899968196191,26.7793218454697,45.0,97.3087818696884,100.0,99.6088657105606,45.0864011379801,38.8950355618777,97.8412928123493
1004_0-20210909-20,11.6944390575109,26.0891715770211,28.4307948860478,44.0,97.0951343500363,99.8428908091123,100.0,53.6980227596017,39.3550640113798,98.5853432282004
1004_0-20210909-21,11.0486847921077,25.4334116763247,27.6583333333333,42.0,96.8197879858657,99.718574108818,100.0,44.9942105263158,37.1862873399716,98.0005062009618
1004_0-20210909-22,10.6503065671349,22.2319050302929,29.0383546414675,44.0,97.8079331941545,99.8891352549889,100.0,55.4539402560455,45.4381223328592,99.306943889111
1004_0-20210909-23,8.67983636620116,15.4995121615511,29.9177320733741,46.0,98.6906710310966,99.6672212978369,100.0,50.0189615931721,39.3734850640114,99.7814048382396
1004_0-20210910-0,8.59809452579949,16.0043564841599,29.9566666666667,47.0,98.3974358974359,100.0,100.0,51.8730725462304,56.3803840682788,99.7848140178297
1004_0-20210910-1,8.13581492319545,14.1350317286186,22.6058921623124,35.0,98.2248520710059,100.0,100.0,38.5563210227273,18.7424573863636,99.8048634043831
1004_0-20210910-2,6.77023327693754,14.4715522032057,18.4666666666667,36.0,100.0,100.0,100.0,25.4465149359886,14.2022332859175,100.164068908942
1004_0-20210910-3,7.11097871119717,14.0248817384649,19.1128404669261,32.0,100.0,100.0,100.0,18.2750071123755,8.88743954480797,99.859747545582
1004_0-20210910-4,7.74511964864036,21.6040748662472,16.3583333333333,28.0,97.9591836734694,100.0,100.0,11.8451351351351,7.73856330014225,99.6870436052577
1004_0-20210910-5,9.00794905928601,23.5982176426575,16.7076153418566,39.0,98.5849056603774,100.0,100.0,18.8260739687055,8.36806543385491,99.8892089519167
1004_0-20210910-6,10.4531658788281,23.2059468433259,,,97.6702508960573,,,35.2603698435277,18.6802560455192,
1004_0-20210910-7,12.4014142662774,30.4753437054672,20.0077821011673,36.0,97.3009446693657,100.0,100.0,30.2046514935989,18.6901564722617,98.7739463601532
1004_0-20210910-8,13.043828927244,37.0278884065144,21.6853807670928,37.0,97.4913494809689,100.0,100.0,28.6703129445235,22.8094879089616,99.0446754706378
1004_0-20210910-9,8.88682346398265,24.7957250841839,24.5383333333333,40.0,97.5342465753425,99.6233521657251,99.5824634655533,31.9376278409091,35.2776846590909,97.7279263733103
1004_0-20210910-10,8.71362354917034,22.2125527674846,21.698165647582,34.0,97.8809283551968,100.0,99.8204667863555,27.0645234708393,33.3885348506401,98.3663366336634
1004_0-20210910-11,8.25933409773971,20.130955981817,25.7765425236242,39.0,98.3096085409253,99.910071942446,99.7885835095138,33.6630298719772,38.3909103840683,98.3283861896579
1004_0-20210910-12,10.4992696320314,28.9315172871445,18.0872222222222,31.0,96.6153846153846,100.0,100.0,20.3048506401138,19.4393883357041,98.2506793478261
1004_0-20210910-13,11.6576984560948,29.6447502538721,20.2701500833797,33.0,97.9654120040692,99.9003984063745,100.0,31.8647795163585,23.2853627311522,97.290767903365
1004_0-20210910-14,12.6065633745056,28.7510227745937,22.3585325180656,38.0,97.3094170403588,100.0,100.0,30.0621052631579,27.1550355618777,97.3638240431952
1004_0-20210910-15,12.7861891642871,30.5763527939842,25.2133333333333,43.0,98.1162981162981,100.0,99.5726495726496,45.1140113798009,34.8919345661451,98.0218482432831
1004_0-20210910-16,11.5136104965382,28.9680903561033,25.0428015564202,42.0,97.6597659765977,100.0,100.0,40.1181365576102,36.0488620199147,97.4861958732927
1004_0-20210910-17,11.6578886373514,27.217345168789,25.4474708171206,38.0,97.5200583515682,99.850411368736,100.0,41.2199005681818,35.3079971590909,97.2976757210865
1004_0-20210910-18,13.4086157476899,32.0334250776443,27.1767648693719,43.0,97.9649122807018,99.9304589707928,100.0,38.0310810810811,31.3772688477952,97.4604221635884
1004_0-20210910-19,11.7987563017807,27.7865961711953,29.0122222222222,53.0,97.0344827586207,99.858457183298,99.8527245949926,50.9196443812233,37.1587624466572,97.6725521669342
1004_0-20210910-20,12.8167897056262,30.6993644436925,24.9049471928849,43.0,96.8703427719821,99.8422712933754,99.7552019583843,47.6739260312945,34.9187624466572,97.7330585525518
1004_0-20210910-21,12.1452893262565,28.6752287698806,26.8966092273485,42.0,96.9512195121951,99.7363796133568,99.6941896024465,51.2371550497866,40.6386913229019,98.4854036887749
1004_0-20210910-22,11.0292771221589,25.6462676250396,27.0972762645914,43.0,96.9917958067457,100.0,99.6742671009772,45.695533428165,33.0275817923186,98.8208398508002
1004_0-20210910-23,9.90923533701427,18.9131428004447,28.7815453029461,43.0,98.1534090909091,100.0,100.0,54.4803982930299,37.1828022759602,99.2636746143058
1004_0-20210911-0,9.1488494151527,19.1134071034486,27.2705555555556,40.0,98.1233243967828,100.0,100.0,46.7549928876245,26.6794025604552,99.5244565217391
1004_0-20210911-1,9.71608248956253,15.834357912447,23.0505836575876,35.0,95.6175298804781,100.0,100.0,53.7983948863636,19.7256534090909,99.8764287920915
1004_0-20210911-2,9.34502266986009,13.4202153734498,19.8511111111111,33.0,100.0,100.0,100.0,32.7458463726885,11.6824039829303,99.8551024632581
1004_0-20210911-3,7.7697454148751,14.37214760725,20.2907170650361,44.0,99.1379310344828,100.0,100.0,17.8718634423898,36.7239687055477,100.115096873202
1004_0-20210911-4,7.54869846065013,15.8789196832362,17.2916666666667,27.0,96.875,100.0,100.0,11.8079231863442,15.8547795163585,100.105552037154
1004_0-20210911-5,14.7386805858604,15.88025596959,16.7837687604225,28.0,99.4475138121547,100.0,100.0,9.42907539118066,6.02529160739687,99.6998198919352
1004_0-20210911-6,10.6332733833041,18.7202888708529,19.1088888888889,32.0,97.8723404255319,99.3355481727575,100.0,17.3473684210526,10.263399715505,100.179597701149
1004_0-20210911-7,9.65868644693827,21.2358043391947,20.3707615341857,35.0,98.5981308411215,100.0,99.1869918699187,33.1819772403983,15.8511095305832,99.6202740630675
1004_0-20210911-8,9.36848013783693,27.8816109735429,22.7866666666667,37.0,98.463687150838,99.8487140695915,98.961937716263,23.4250640113798,16.7171550497866,99.3261266320371
1004_0-20210911-9,11.4944681622987,31.1882970718969,24.6197887715397,41.0,98.2248520710059,100.0,100.0,36.6513920454546,31.6833806818182,99.4211474144585
1004_0-20210911-10,13.7171567206262,30.9247127464495,24.1434130072262,39.0,96.5116279069768,100.0,99.1130820399113,29.9123044096728,26.6534992887625,97.586084487043
1004_0-20210911-11,13.0372003795818,31.3737484880219,20.2988888888889,36.0,97.8795589482612,99.9120492524187,99.7916666666667,30.0126742532006,23.5422759601707,98.2964734010759
1004_0-20210911-12,11.1446565609049,28.0359346558613,20.6903835464147,35.0,97.4169741697417,99.8100664767331,99.8043052837573,31.1424466571835,24.2602275960171,97.888537776501
1004_0-20210911-13,11.6838532280429,29.245779989309,22.8749305169539,38.0,97.3837209302326,100.0,100.0,29.3226884779516,25.4527169274538,98.431720668738
1004_0-20210911-14,11.0634526643448,28.1801612496344,22.5063924402446,39.0,98.0409617097061,99.7311827956989,99.6581196581197,,,98.414720452937
1004_0-20210911-15,10.8632783075112,21.5315026275451,26.3077777777778,43.0,98.0223559759244,99.9115044247788,99.8275862068966,44.0959317211949,35.6955761024182,97.8995057660626
1004_0-20210911-16,10.628757644704,25.8726998820384,26.2495831017232,40.0,97.7450130095403,100.0,99.0147783251232,48.5740256045519,28.4428022759602,99.1270134021886
1004_0-20210911-17,11.3992841609831,24.7544182293714,28.3068371317399,42.0,97.5565610859729,99.625468164794,100.0,49.8074715909091,39.2030255681818,98.2431025507548
1004_0-20210911-18,11.3950884979093,27.3771913903814,28.585881045025,44.0,96.6312056737589,99.815668202765,99.8540145985402,46.0426742532006,39.1324324324324,98.0246913580247
1004_0-20210911-19,11.3723188317199,27.9368622991861,29.6025569760978,47.0,97.3967684021544,99.6208530805687,99.7518610421836,46.2771977240398,33.1943812233286,98.3867223769731
1004_0-20210911-20,10.1331464251895,23.1615495339623,32.307392996109,46.0,96.4850615114236,99.904397705545,100.0,41.176386913229,33.8335988620199,98.7808790503689
1004_0-20210911-21,11.2295394261962,21.3699820753261,30.7077777777778,46.0,96.9387755102041,100.0,100.0,51.3337837837838,35.9856330014225,98.964584068714
1004_0-20210911-22,10.5573348329556,23.70885677778,32.2634797109505,53.0,96.7213114754098,100.0,99.8405103668262,64.6283641536273,38.2807965860597,98.5996612083569
1004_0-20210911-23,9.60834693732699,19.5512755224061,30.9360755975542,48.0,97.8003384094755,100.0,99.6699669966997,62.6277951635846,39.1422332859175,99.9049300556838
1004_0-20210912-0,9.35586915347102,17.523724510182,30.4738888888889,44.0,96.0088691796009,100.0,99.4350282485876,58.8505547652916,35.5529160739687,99.6407185628743
1004_0-20210912-1,7.42035101339504,11.830323308053,25.0683713173986,38.0,99.4791666666667,100.0,100.0,43.7201278409091,25.1011505681818,99.8006440729949
1004_0-20210912-2,7.43883753280863,12.4483150591474,23.7672222222222,35.0,99.3333333333333,99.290780141844,100.0,39.8522190611664,17.1900568990043,99.8380304502754
1004_0-20210912-3,6.56197542744974,14.1122434959525,23.4224569205114,38.0,99.2537313432836,100.0,100.0,20.7950355618777,10.6676102418208,99.9651324965133
1004_0-20210912-4,7.24892272498559,10.9056137865954,20.1466666666667,32.0,98.2300884955752,100.0,100.0,16.947240398293,6.94756756756757,100.203583061889
1004_0-20210912-5,7.04979925901536,12.5294249699981,18.5447470817121,35.0,98.2608695652174,100.0,100.0,16.8563584637269,5.71985775248933,100.251783466219
1004_0-20210912-6,7.66630739025006,18.632928692017,18.0311111111111,34.0,99.2,100.0,100.0,13.3057752489331,6.49706970128023,100.0366770585
1004_0-20210912-7,8.46404730089146,19.5365154519918,18.6887159533074,33.0,97.7653631284916,99.7109826589595,99.4791666666667,18.6395021337127,10.1251920341394,99.5262326723987
1004_0-20210912-8,9.51659591147082,24.7764293282313,18.565,31.0,98.5416666666667,99.5661605206074,100.0,25.8647937411095,13.7077382645804,99.5964912280702
1004_0-20210912-9,8.98576829266185,21.4031329315106,23.0772651473041,37.0,99.3403693931398,99.8616874135546,100.0,34.22609375,22.8130965909091,99.2597069043662
1004_0-20210912-10,10.4584488971474,28.4672043799189,24.6898276820456,41.0,98.0929678188319,100.0,99.4791666666667,32.4654907539118,22.2013371266003,99.2315355059058
1004_0-20210912-11,10.5152038151249,26.888790820068,23.9644444444444,39.0,97.1861471861472,99.88358556461,99.7737556561086,38.366173541963,23.3415789473684,99.111170071637
1004_0-20210912-12,10.7909124541707,27.0846802833076,24.5953307392996,45.0,97.8424015009381,99.7118155619597,99.8141263940521,36.5776386913229,24.5149928876245,98.2336578581363
1004_0-20210912-13,10.6179050986351,27.6178367671148,22.9366314619233,41.0,97.4534769833497,99.6871741397289,99.7942386831276,45.8053058321479,29.7947368421053,98.6843986843987
1004_0-20210912-14,10.929491146852,28.0561090514613,23.6898276820456,38.0,96.2739174219537,99.7870074547391,99.57805907173,53.2716358463727,31.2407823613087,98.4070034443169
1004_0-20210912-15,11.631429143724,28.7266361540109,23.6283333333333,37.0,97.3807296538821,100.0,99.8161764705882,41.2094025604552,25.2390327169275,97.9065811853984
